,p,D12,T
0,25000.0,0.0002960273264952042,300.0
1,31034.482758620692,0.00023846645745447003,
2,37068.965517241384,0.00019964633647350977,
3,43103.448275862065,0.00017169584936721843,
4,49137.93103448276,0.00015061039418177055,
5,55172.41379310345,0.00013413738231813938,
6,61206.89655172413,0.00012091256997691439,
7,67241.37931034483,0.00011006144190206311,
8,73275.86206896552,0.00010099755845130498,
9,79310.3448275862,9.331296161261872e-05,
10,85344.8275862069,8.67150754379891e-05,
11,91379.3103448276,8.098860819208418e-05,
12,97413.79310344828,7.597161476425596e-05,
13,103448.27586206897,7.153993723634101e-05,
14,109482.75862068965,6.759679108945606e-05,
15,115517.24137931036,6.406561543552927e-05,
16,121551.72413793104,6.0885052967098735e-05,
17,127586.20689655174,5.800535451595217e-05,
18,133620.6896551724,5.5385757860393045e-05,
19,139655.1724137931,5.299254610099335e-05,
20,145689.6551724138,5.0797588570182976e-05,
21,151724.1379310345,4.877722993386888e-05,
22,157758.6206896552,4.691143425333836e-05,
23,163793.10344827586,4.518311825453117e-05,
24,169827.58620689655,4.357762674294885e-05,
25,175862.06896551725,4.2082316021377064e-05,
26,181896.55172413794,4.068622022919868e-05,
27,187931.03448275864,3.937978196495836e-05,
28,193965.5172413793,3.815463319271521e-05,
29,200000.0,3.700341581190053e-05,
